,location,,address,adname,cityname,id,importance,name,pname,tel,type,typecode,X,Y
359,"117.125438,36.199286",,金山路24号,泰山区,泰安市,B021A00BYA,[],泰安市泰山影剧院电影展览厅,山东省,0538-8226594;0538-8221154,体育休闲服务;影剧院;电影院,80601,117.125438,36.199286
360,"114.369345,22.684605",,沙坣社区同富裕路9号六星新天地商业广场A座3层,坪山区,深圳市,B02F38JFIA,[],星际银河电影城(同富裕路店),广东省,0755-28395920,体育休闲服务;影剧院;电影院,80601,114.369345,22.684605
361,"125.276866,43.821691",,日新楼5层,朝阳区,长春市,B0FFG8LVBV,[],吉大巨幕影城(体育场店),吉林省,0431-85307888,体育休闲服务;影剧院;电影院,80601,125.276866,43.821691
362,"117.063483,36.684865",,花园路101号海蔚广场B1,历城区,济南市,B021307V3F,[],新世纪电影城(洪家楼店),山东省,0531-86086088;0531-88028801,体育休闲服务;影剧院;电影院,80601,117.063483,36.684865
363,"121.258941,37.505688",,福海路178号振华购物广场福山店4层,福山区,烟台市,B02170RC8N,[],福山金字塔国际影城(福海路店),山东省,0535-2130222,体育休闲服务;影剧院;电影院,80601,121.258941,37.505688
364,"119.305427,26.111803",,五四路320号,鼓楼区,福州市,B024F0ZXAZ,[],中瑞国际影城(省体育中心店),福建省,0591-22857087;4000125000,体育休闲服务;影剧院;电影院,80601,119.305427,26.111803
365,"119.940581,30.282136",,禹航路1076号锦绣时代中心B区7号楼3层,余杭区,杭州市,B023B1FKBV,[],泽艺影城(余杭店),浙江省,0571-88668090;0571-88668797,体育休闲服务;影剧院;电影院,80601,119.940581,30.282136
366,"110.924513,21.674548",,光华北路368号1+1购物广场1层,茂南区,茂名市,B029C0P187,[],新鸿影城(光华北路店),广东省,0668-2379666;0668-2379128;0668-6315988,体育休闲服务;影剧院;电影院,80601,110.924513,21.674548
367,"120.894273,30.9433",,邮电东路15号,嘉善县,嘉兴市,B023D03OC8,[],西塘电影院(邮电西路店),浙江省,0573-84822808,体育休闲服务;影剧院;电影院,80601,120.894273,30.9433
368,"121.156531,30.052225",,中都购物中心5层,余姚市,宁波市,B023E0YME8,[],时代影城(中都店),浙江省,0574-62629199,体育休闲服务;影剧院;电影院,80601,121.156531,30.052225
369,"119.970371,31.818969",,通江中路88号万达广场新北店5层,新北区,常州市,B02070RYC1,[],万达影城(新北万达广场店),江苏省,0519-69960000,体育休闲服务;影剧院;电影院,80601,119.970371,31.818969
370,"120.265921,32.017735",,骥江路276号靖江书城南大门1-3层,靖江市,泰州市,B020B026NC,[],新华世纪影城(书城大楼店),江苏省,0523-82352951;0523-82352950,体育休闲服务;影剧院;电影院,80601,120.265921,32.017735
371,"117.652406,24.50827",,芳华北路20号(中山公园后门天主教堂1层),芗城区,漳州市,B02540P3D1,[],大地·电影城(天主教堂店),福建省,0596-2661596;0596-2661586,体育休闲服务;影剧院;电影院,80601,117.652406,24.50827
372,"113.138490,23.012621",,季华六路11号恒福国际商业中心4层,禅城区,佛山市,B0FFGCQYYV,[],唯亚影城(季华恒福店),广东省,0757-82091183,体育休闲服务;影剧院;电影院,80601,113.13849,23.012621
373,"114.571561,38.024118",,槐安东路153号永辉超市3层,裕华区,石家庄市,B01370Y4NU,[],金太狼国际影城(永辉超市店),河北省,0311-87651666,体育休闲服务;影剧院;电影院,80601,114.571561,38.024118
374,"116.405743,39.107259",,盐水河南道汇聚元超市3层,霸州市,廊坊市,B0FFGE6TQZ,[],金棕榈霸州古街影城,河北省,0316-7855333,体育休闲服务;影剧院;电影院,80601,116.405743,39.107259
375,"121.457428,32.100780",,久辉国际3层,海门市,南通市,B0FFGLX0MV,[],久辉国际影城,江苏省,0513-82891222;0513-82895666,体育休闲服务;影剧院;电影院,80601,121.457428,32.10078
376,"112.568876,37.802951",,体育路西50米,小店区,太原市,B0FFHNH5US,[],BOSE智能影院,山西省,[],体育休闲服务;影剧院;电影院,80601,112.568876,37.802951
377,"120.400151,27.503746",,公园路97号,苍南县,温州市,B024103ZP8,[],苍南影城(人民公园店),浙江省,0577-64771752;0577-68819000,体育休闲服务;影剧院;电影院,80601,120.400151,27.503746
378,"121.247561,31.383430",,城中路149号,嘉定区,上海市,B00155K7KX,[],嘉定影剧院,上海市,021-59531306,体育休闲服务;影剧院;电影院,80601,121.247561,31.38343
379,"116.366488,27.975993",,金巢大道299号凤凰城商业广场C区4层,临川区,抚州市,B0FFF36MZ3,[],凤凰城国际影院(凤凰城商业广场店),江西省,0794-2185880;0794-2189999,体育休闲服务;影剧院;电影院,80601,116.366488,27.975993
380,"110.013456,40.580567",,巴彦塔拉大街48号维多利新天地南楼4层,东河区,包头市,B0FFFFE2Q6,[],中数国际电影城(包头东河店),内蒙古自治区,0472-4183399;0472-4163399,体育休闲服务;影剧院;电影院,80601,110.013456,40.580567
381,"110.176343,20.329507",,东方二路龙达花园D栋4层,徐闻县,湛江市,B02F70OG0O,[],徐闻时代风影城(龙达店),广东省,0759-4814333,体育休闲服务;影剧院;电影院,80601,110.176343,20.329507
382,"112.850448,35.501236",,新市西街49号风展新时代广场7层,城区,晋城市,B01640ML52,[],万达影城(晋城凤展广场店),山西省,0356-8989111;0356-8989116,体育休闲服务;影剧院;电影院,80601,112.850448,35.501236
383,"84.911146,44.417394",,库尔勒东路和沙湾街交叉口东南角,奎屯市,伊犁哈萨克自治州,B0FFGEOKC9,[],美美影院,新疆维吾尔自治区,[],体育休闲服务;影剧院;电影院,80601,84.911146,44.417394
384,"119.053169,33.553131",,天津路33号1幢1124室,清江浦区,淮安市,B0FFHDV6XB,[],约会小墅映像馆私人影院,江苏省,13338918111;15366607050,体育休闲服务;影剧院;电影院,80601,119.053169,33.553131
385,"112.560831,37.818296",,长风街117号附近,小店区,太原市,B0FFHIG9CN,[],简一生活馆影院·智能,山西省,0351-7535020,购物服务;购物相关场所;购物相关场所,60000,112.560831,37.818296
386,"112.133736,32.063083",,长虹北路9号万达广场娱乐楼3层,樊城区,襄阳市,B02C6034HF,[],万达影城(襄阳万达广场店),湖北省,0710-3722999;4000806060;0710-3722810,体育休闲服务;影剧院;电影院,80601,112.133736,32.063083
387,"109.738530,28.313901",,人民北路48号悦和城5层,吉首市,湘西土家族苗族自治州,B0FFGERNFI,[],悦和影城,湖南省,0743-8758666,体育休闲服务;影剧院;电影院,80601,109.73853,28.313901
388,"116.080139,43.947692",,锡林大街42号,锡林浩特市,锡林郭勒盟,B01DF0051G,[],锡林影剧院,内蒙古自治区,0479-6847888,体育休闲服务;影剧院;影剧院相关,80600,116.080139,43.947692
389,"120.564486,32.39085",,中山路398号西欧国际广场5层,如皋市,南通市,B0201086EY,[],声屏世纪影城(西欧店),江苏省,0513-87536565;0513-87536262,体育休闲服务;影剧院;电影院,80601,120.564486,32.39085
390,"116.542426,40.105371",,九重汇商业大厦8层,顺义区,北京市,B0FFGXN1UF,[],华彩恐龙主题影城,北京市,010-80498699,体育休闲服务;影剧院;电影院,80601,116.542426,40.105371
391,"118.094619,24.585866",,集美大道199集美大学诚毅学院,集美区,厦门市,B025004CH0,[],集美大学诚毅学院影剧院,福建省,[],体育休闲服务;影剧院;影剧院相关,80600,118.094619,24.585866
392,"117.178002,34.190167",,同昌西路与圭山路交叉口徐师大公寓1号楼旁,铜山区,徐州市,B02040RFSJ,[],中山堂铜山影城,江苏省,0516-66626662,体育休闲服务;影剧院;电影院,80601,117.178002,34.190167
393,"112.495907,37.849231",,小井峪街80号,万柏林区,太原市,B0FFHMCEVI,[],恒大影城(恒大城店),山西省,0351-7784666,体育休闲服务;体育休闲服务场所;体育休闲服务场所,80000,112.495907,37.849231
394,"120.984138,31.403388",,玉山镇萧林东路3888号野马渡文体中心1层(白塘路东),昆山市,苏州市,B0FFFGZKPT,[],野马渡影城,江苏省,0512-57879889;0512-36683606,体育休闲服务;影剧院;电影院,80601,120.984138,31.403388
395,"119.967335,36.790106",,杭州路62号利群平度购物中心6层,平度市,青岛市,B0FFFDQIEQ,[],华艺国际影城(平度店),山东省,0532-88363733,体育休闲服务;影剧院;电影院,80601,119.967335,36.790106
396,"115.469494,38.889594",,朝阳北大街799号北国先天下7层,竞秀区,保定市,B01380PTWN,[],金棕榈先天下国际影城(北国先天下店),河北省,0312-5883456,体育休闲服务;影剧院;电影院,80601,115.469494,38.889594
397,"105.285184,29.345120",,古湖街道道观坪6,隆昌市,内江市,B0FFFAHAEE,[],恒彬·影城,四川省,0832-3995999,体育休闲服务;影剧院;电影院,80601,105.285184,29.34512
398,"113.865838,35.305797",,平原路22号,卫滨区,新乡市,B017500Z1L,[],新星大剧院,河南省,[],体育休闲服务;影剧院;剧场,80603,113.865838,35.305797
399,"121.405788,31.238665",,兰溪路125号,普陀区,上海市,B001540846,[],曹杨影城(兰溪路店),上海市,021-52666955;021-52668755;021-52666977,体育休闲服务;影剧院;电影院,80601,121.405788,31.238665
400,"113.82525,34.016579",,颍昌路与南大街交汇处大商新玛特总店5层,魏都区,许昌市,B0FFF36VCL,[],大商新玛特国际影城(新玛特店),河南省,0374-2555855;0374-7395855,体育休闲服务;影剧院;电影院,80601,113.82525,34.016579
401,"115.489604,38.859958",,裕华西路555号华创国际广场东区3-4层,莲池区,保定市,B01380QJL7,[],华隶影城(华创国际广场店),河北省,0312-2022123,体育休闲服务;影剧院;电影院,80601,115.489604,38.859958
402,"118.647921,24.938590",,华大街道华侨大学学生街观音路66号3楼,丰泽区,泉州市,B0FFGYF4GW,[],木未星影院(华大店),福建省,0595-22181679,体育休闲服务;影剧院;电影院,80601,118.647921,24.93859
403,"113.791377,23.02223",,东升路229号星河城3层,东莞市,东莞市,B03018JADU,[],博纳国际影城(星河城店),广东省,0769-26626866,体育休闲服务;影剧院;电影院,80601,113.791377,23.02223
404,"112.976611,28.198861",,黄兴中路188号乐和城F5层L5.01,芙蓉区,长沙市,B02DB0U57C,[],博纳国际影城(乐和城店),湖南省,0731-88782088;0731-88782099;4006303011,体育休闲服务;影剧院;电影院,80601,112.976611,28.198861
405,"121.229371,31.150253",,嘉松中路5999号米格天地广场2号楼3层,青浦区,上海市,B0FFF65Z6I,[],米格国际影城(嘉松中路店),上海市,021-39293330,体育休闲服务;影剧院;电影院,80601,121.229371,31.150253
406,"109.125353,21.459512",,和安宁春城8楼,海城区,北海市,B0FFIKMM1I,[],大地影院(北海宁春城IMAX店),广西壮族自治区,0779-2020258,体育休闲服务;影剧院;电影院,80601,109.125353,21.459512
407,"109.819231,40.659136",,钢铁大街59号东方明珠D座2层,昆都仑区,包头市,B01D80PRMA,[],天亿国际电影城(东方明珠店),内蒙古自治区,0472-2528022,体育休闲服务;影剧院;电影院,80601,109.819231,40.659136
408,"125.288956,43.831506",,前进大街1889号欢乐城6层,朝阳区,长春市,B0FFGHMPSH,[],欢乐城国际影城(前进大街店),吉林省,0431-81802292,体育休闲服务;影剧院;电影院,80601,125.288956,43.831506
409,"102.734182,25.081249",,北京路延长线北辰财富中心E栋4层,盘龙区,昆明市,B036708351,[],北辰财富中心影院,云南省,0871-65730900;0871-65730112,体育休闲服务;影剧院;电影院,80601,102.734182,25.081249
410,"104.850423,26.580418",,人民广场凉都宫3层,钟山区,六盘水市,B035A0N98W,[],星空影城(凉都宫店),贵州省,0858-8239300;0858-8239100,体育休闲服务;影剧院;电影院,80601,104.850423,26.580418
411,"118.604491,24.912369",,东湖街786号(东湖公园对面),丰泽区,泉州市,B0FFFO62FU,[],闽南影城(东湖路店),福建省,0595-22986251,体育休闲服务;影剧院;电影院,80601,118.604491,24.912369
412,"118.017360,37.375854",,中央公园3号楼3层,滨城区,滨州市,B0FFGK0LJ0,[],横店电影城(中央公园店),山东省,0543-2222599,体育休闲服务;影剧院;电影院,80601,118.01736,37.375854
413,"117.30285,31.830164",,马鞍山南路绿地赢海国际大厦C座4层,包河区,合肥市,B022715JHK,[],星美国际影城(赢海店),安徽省,0551-62521397;0551-62798099;4000118866,体育休闲服务;影剧院;电影院,80601,117.30285,31.830164
414,"106.719338,26.563281",,市南路265号,南明区,贵阳市,B035301I8H,[],贵阳大剧院电影城(市南路店),贵州省,0851-85516918;0851-85514032,体育休闲服务;影剧院;电影院,80601,106.719338,26.563281
415,"82.064725,44.889041",,北京路与新华路交汇处友好时尚购物中心5层,博乐市,博尔塔拉蒙古自治州,B0FFG2SGZW,[],友好国际影城(友好时尚购物中心店),新疆维吾尔自治区,0909-6225100,体育休闲服务;影剧院;电影院,80601,82.064725,44.889041
416,"120.388865,36.287160",,兴阳路702号城中城3层,城阳区,青岛市,B0FFGDE2U9,[],金太狼国际影城(城中城店),山东省,0532-55565550,体育休闲服务;影剧院;电影院,80601,120.388865,36.28716
417,"126.760243,45.718240",,幸福镇香福路52号永泰城5层,香坊区,哈尔滨市,B0FFFVHTH1,[],泰莱时代影城,黑龙江省,0451-51896608;0451-51896607,体育休闲服务;影剧院;电影院,80601,126.760243,45.71824
418,"94.902584,36.397692",,昆仑路与柴达木路交叉口,格尔木市,海西蒙古族藏族自治州,B0FFFPNIHQ,[],盐湖数码影院,青海省,[],体育休闲服务;影剧院;电影院,80601,94.902584,36.397692
419,"121.514984,31.226138",,张杨路400号,浦东新区,上海市,B00150C4C3,[],兰馨电影院(张杨路店),上海市,021-58827520;021-58765103,体育休闲服务;影剧院;电影院,80601,121.514984,31.226138
420,"112.896073,30.413083",,潜阳中路10号水牛城鞋业广场5层,潜江市,潜江市,B0AA8004Y4,[],水牛城电影院(章华中路店),湖北省,0728-6292678,体育休闲服务;影剧院;电影院,80601,112.896073,30.413083
421,"120.706199,28.001633",,万源路879号4-5层,鹿城区,温州市,B0FFG7K26M,[],鑫工场影院,浙江省,0577-55582929,体育休闲服务;影剧院;电影院,80601,120.706199,28.001633
422,"119.976512,32.487182",,易居城商业广场3层,海陵区,泰州市,B0FFFOWI89,[],美好环球影城,江苏省,0523-86205566,体育休闲服务;影剧院;电影院,80601,119.976512,32.487182
423,"113.153752,23.012004",,桂城季华七路与澜桂路交叉口鹏瑞利季华广场3层A3-A42,南海区,佛山市,B0FFF9S1FN,[],金逸影城(鹏瑞利广场店),广东省,0757-85132211;18029279083,体育休闲服务;影剧院;电影院,80601,113.153752,23.012004
424,"118.33164,36.813359",,天齐路方正2009南区4层,临淄区,淄博市,B0FFF5Y0EI,[],临淄齐纳国际影城(天齐路店),山东省,0533-7126066,体育休闲服务;影剧院;电影院,80601,118.33164,36.813359
425,"110.995980,35.047122",,人民北路锦绣花城南区东门对面,盐湖区,运城市,B0FFH3LTBK,[],运城巨幕,山西省,[],体育休闲服务;影剧院;电影院,80601,110.99598,35.047122
426,"113.114937,23.023557",,卫国路55号1、5层,禅城区,佛山市,B02F50108D,[],大明星电影城(佛门武馆店),广东省,0757-83995593;0757-83387094,体育休闲服务;影剧院;电影院,80601,113.114937,23.023557
427,"109.841251,40.654133",,阿尔丁大街1号神华国际城3层,昆都仑区,包头市,B01D802VM6,[],神华国际影城(阿尔丁大街店),内蒙古自治区,0472-5368824;0472-2625777,体育休闲服务;影剧院;电影院,80601,109.841251,40.654133
428,"103.809054,30.421386",,迎宾大道74号,新津县,成都市,B001C8O3ZP,[],太平洋国际影城(新津店),四川省,028-82588777;028-82552030,体育休闲服务;影剧院;电影院,80601,103.809054,30.421386
429,"121.407605,28.665155",,白云山西路58号三楼,椒江区,台州市,B0FFHI2HDC,[],MZC影城(台州店),浙江省,0576-81892288,体育休闲服务;影剧院;电影院,80601,121.407605,28.665155
430,"120.968345,31.604094",,宝芝路1号中宏新农中心中宏小商品市场2层,常熟市,苏州市,B0FFGG0FUY,[],东昇影城,江苏省,0512-52551868,体育休闲服务;影剧院;电影院,80601,120.968345,31.604094
